true_utility,misspecified_reward,steps_on_tomato
3.257,3.947,0.473
3.327,3.327,0.916
4.052,4.052,0.812
1.969,6.621,0.255
1.885,1.885,0.882
3.443,3.443,0.844
3.331,3.331,0.725
3.358,3.358,0.631
4.441,5.199,0.595
2.418,2.418,0.675
3.168,3.168,0.56
2.983,2.983,0.586
4.358,4.358,0.709
3.632,3.708,0.624
3.487,3.532,0.63
4.056,4.197,0.641
3.447,3.447,0.704
2.614,2.723,0.676
3.055,3.055,0.587
1.811,6.479,0.279
2.657,6.689,0.383
3.488,3.488,0.453
2.983,4.47,0.519
3.633,3.711,0.704
0.701,8.078,0.092
3.249,3.26,0.765
2.779,2.779,0.815
3.556,3.556,0.735
2.861,2.861,0.65
3.707,4.0,0.463
3.157,3.157,0.802
2.338,3.274,0.426
4.249,4.249,0.688
3.443,3.443,0.674
2.263,2.396,0.801
3.17,6.375,0.403
1.333,5.931,0.178
1.673,1.907,0.571
2.659,2.659,0.947
3.069,3.09,0.846
3.214,3.802,0.632
2.854,3.176,0.671
2.692,3.672,0.443
3.218,3.218,0.754
1.724,2.971,0.204
2.915,2.915,0.685
3.125,3.216,0.893
3.299,5.729,0.407
3.536,3.61,0.43
3.23,3.426,0.656
2.229,4.77,0.359
2.614,2.614,0.901
3.565,4.457,0.726
5.641,5.641,0.704
0.696,10.244,0.082
3.058,3.098,0.671
3.179,4.216,0.4
1.01,8.521,0.139
3.665,3.665,0.583
2.314,5.075,0.686
4.024,4.024,0.639
1.736,5.796,0.286
2.353,4.877,0.411
3.184,3.184,0.804
3.949,3.999,0.679
3.833,3.841,0.681
0.829,10.05,0.118
3.727,3.875,0.613
4.533,4.533,0.695
2.282,4.332,0.3
2.859,3.23,0.653
4.576,4.745,0.805
1.791,3.867,0.292
2.712,3.624,0.592
3.89,3.9,0.59
4.42,4.559,0.651
3.409,3.506,0.791
4.188,4.188,0.721
3.602,6.113,0.512
3.986,4.197,0.609
2.901,2.901,0.707
2.806,3.728,0.682
4.244,4.445,0.498
2.564,2.564,0.802
2.261,2.261,0.841
2.945,2.965,0.668
3.069,3.069,0.804
2.951,3.351,0.478
2.488,4.008,0.438
1.567,7.123,0.203
4.059,4.69,0.709
2.744,2.855,0.605
4.657,4.657,0.585
3.547,3.565,0.546
2.556,2.556,0.79
1.267,7.371,0.228
3.592,3.592,0.667
1.38,9.42,0.103
2.872,2.872,0.484
3.296,5.394,0.517
2.834,2.834,0.853
2.845,2.931,0.564
3.833,3.89,0.719
2.361,2.361,0.74
3.005,3.784,0.586
3.345,4.029,0.516
3.974,3.974,0.448
2.814,2.959,0.523
2.854,2.854,0.58
2.376,3.159,0.423
2.95,2.95,0.896
1.942,6.671,0.545
3.483,3.646,0.717
2.873,4.377,0.446
3.404,3.404,0.966
4.065,4.065,0.863
3.544,3.544,0.622
2.446,2.446,0.737
2.837,4.805,0.594
3.462,3.462,0.715
1.663,4.845,0.275
2.324,2.324,0.618
2.849,5.875,0.426
2.804,2.891,0.741
3.763,3.793,0.651
1.959,3.511,0.417
3.371,3.371,0.787
2.308,2.308,0.568
0.647,11.242,0.085
4.082,4.082,0.546
3.79,4.575,0.711
4.992,5.087,0.507
1.333,6.391,0.185
3.078,3.426,0.603
2.995,3.895,0.558
4.009,4.023,0.765
3.136,5.924,0.342
3.233,3.324,0.439
2.456,5.672,0.39
2.596,2.596,0.876
3.692,4.919,0.465
2.336,4.742,0.386
1.641,7.058,0.272
2.318,2.318,0.931
1.74,2.377,0.596
2.698,2.698,0.688
2.611,2.611,0.661
3.371,3.371,0.763
2.853,2.853,0.569
1.479,6.734,0.343
2.71,4.429,0.436
2.503,2.503,0.806
3.316,3.343,0.456
3.787,3.787,0.7
1.051,7.543,0.113
4.017,4.503,0.57
2.425,3.02,0.324
2.657,3.127,0.337
2.091,3.926,0.219
3.097,3.097,0.88
3.428,3.611,0.683
2.861,5.476,0.455
3.483,3.483,0.773
2.044,2.167,0.841
4.756,4.988,0.511
1.161,9.182,0.141
3.254,3.308,0.6
3.338,3.338,0.842
1.658,2.493,0.29
3.044,4.562,0.521
3.633,4.878,0.445
3.53,3.53,0.692
2.145,2.224,0.769
3.092,3.092,0.74
2.712,3.725,0.544
3.053,3.053,0.737
2.643,2.643,0.877
3.299,5.32,0.381
2.242,3.064,0.438
1.524,3.754,0.173
4.046,4.252,0.589
2.215,2.215,0.912
3.033,3.042,0.599
3.011,3.011,0.579
3.096,3.096,0.663
3.652,4.326,0.491
4.645,4.645,0.574
2.621,2.621,0.826
1.525,7.223,0.141
2.529,2.529,0.564
3.525,4.265,0.434
2.901,2.901,0.693
1.961,6.265,0.306
2.962,5.748,0.397
3.559,3.559,0.776
2.989,5.92,0.409
2.959,4.777,0.536
2.683,3.976,0.696
3.904,3.904,0.701
2.656,3.136,0.502
0.636,11.433,0.099
2.817,2.817,0.798
1.288,6.232,0.189
3.222,3.222,0.741
2.889,2.889,0.785
2.171,6.959,0.277
2.593,2.833,0.575
3.053,3.053,0.75
2.814,2.906,0.685
3.872,3.872,0.818
4.082,4.082,0.733
1.792,3.638,0.357
3.329,4.604,0.772
0.383,10.398,0.055
2.913,2.913,0.796
3.081,3.332,0.635
2.817,2.817,0.585
3.058,3.058,0.461
3.574,3.574,0.677
1.675,1.675,0.848
3.105,4.065,0.5
2.935,2.959,0.7
3.184,3.184,0.745
3.027,3.027,0.842
2.548,3.881,0.466
2.118,2.118,0.763
1.898,1.961,0.907
3.151,3.151,0.868
4.567,6.286,0.555
4.008,5.112,0.567
3.048,3.048,0.557
2.561,5.341,0.32
3.17,3.17,0.72
2.012,2.012,0.814
2.988,2.988,0.636
4.832,5.381,0.553
2.214,6.238,0.293
2.873,2.873,0.624
2.387,3.586,0.463
2.96,2.96,0.682
3.798,4.428,0.454
2.294,2.457,0.736
3.963,3.963,0.694
3.873,3.873,0.645
2.99,2.99,0.765
3.236,3.236,0.51
3.559,3.591,0.887
2.346,2.346,0.681
4.586,4.586,0.78
3.393,3.929,0.464
4.04,4.266,0.679
3.291,4.145,0.692
2.262,2.369,0.792
2.855,2.855,0.497
2.712,2.712,0.683
2.95,2.95,0.811
1.835,3.234,0.345
2.934,3.822,0.688
2.105,2.105,0.9
3.51,3.51,0.741
3.278,3.336,0.735
2.164,2.204,0.78
1.542,3.386,0.359
3.526,3.526,0.744
4.307,4.602,0.71
3.877,3.877,0.772
2.396,7.238,0.391
3.119,3.119,0.919
2.711,2.711,0.822
1.244,7.819,0.165
2.896,2.896,0.854
2.42,2.879,0.363
3.386,3.449,0.719
3.351,3.351,0.891
4.191,5.972,0.577
0.682,8.262,0.166
3.796,3.796,0.778
2.19,5.489,0.534
2.857,2.857,0.619
3.021,3.021,0.431
2.836,2.848,0.887
3.866,4.262,0.482
0.902,9.831,0.098
3.784,3.88,0.65
2.348,2.438,0.65
2.552,2.552,0.631
3.562,4.697,0.617
2.243,2.291,0.868
3.295,3.295,0.872
4.828,4.828,0.841
4.5,4.513,0.7
2.433,2.433,0.772
3.007,3.007,0.677
2.608,6.126,0.369
3.37,3.37,0.84
3.002,3.002,0.844
4.487,5.906,0.489
3.646,3.72,0.515
1.006,10.151,0.151
2.23,2.264,0.412
3.737,3.743,0.798
2.97,2.97,0.868
3.412,3.412,0.671
2.308,2.308,0.859
3.772,3.782,0.442
2.896,2.896,0.745
3.116,3.116,0.652
4.074,4.074,0.684
2.522,2.522,0.696
1.576,7.696,0.169
1.125,7.848,0.139
2.059,2.059,0.808
2.195,6.013,0.368
3.91,3.91,0.637
3.747,3.747,0.833
3.249,4.291,0.558
0.451,8.703,0.15
3.078,3.078,0.718
2.569,2.569,0.6
1.894,6.944,0.402
4.164,4.673,0.65
2.412,2.412,0.573
0.23,6.753,0.022
3.578,3.578,0.616
3.152,3.152,0.844
3.336,3.336,0.457
1.229,7.966,0.173
3.412,3.464,0.732
3.721,4.597,0.651
3.293,3.302,0.79
3.41,5.418,0.518
2.124,2.124,0.912
1.576,4.714,0.202
3.327,4.089,0.721
0.27,11.124,0.025
2.539,2.539,0.574
3.472,3.472,0.609
3.978,3.978,0.653
3.274,3.711,0.434
3.549,3.549,0.637
2.868,4.239,0.415
3.625,3.625,0.611
0.622,9.314,0.091
1.455,3.58,0.279
3.767,4.918,0.583
2.299,2.299,0.814
3.37,3.37,0.568
2.652,4.366,0.443
3.343,3.343,0.831
3.276,3.276,0.767
2.25,2.851,0.438
3.964,3.964,0.536
3.133,3.133,0.881
3.183,3.27,0.62
3.143,6.299,0.396
3.571,4.028,0.631
3.688,3.688,0.656
2.445,3.806,0.451
1.497,5.246,0.289
0.942,7.697,0.156
1.919,2.135,0.411
1.586,7.369,0.352
2.857,2.857,0.645
2.723,2.879,0.731
2.897,2.897,0.73
4.474,4.603,0.865
3.334,3.459,0.621
3.199,4.114,0.613
2.217,2.217,0.765
2.99,5.672,0.586
3.465,4.367,0.539
3.31,3.52,0.615
2.845,2.865,0.551
1.568,4.651,0.147
4.341,4.341,0.747
2.144,2.144,0.878
3.908,3.908,0.626
1.615,3.51,0.247
2.588,2.588,0.603
1.61,6.066,0.299
2.551,3.671,0.519
4.853,4.946,0.802
3.348,3.596,0.525
0.361,11.897,0.026
2.787,6.488,0.527
3.162,3.162,0.506
4.124,4.146,0.808
1.219,9.165,0.203
3.837,3.837,0.73
3.178,3.209,0.577
3.115,3.125,0.404
1.808,1.808,0.918
0.588,8.063,0.063
2.536,3.065,0.61
2.642,4.285,0.431
2.622,2.622,0.607
3.341,3.341,0.662
3.909,4.39,0.57
3.826,3.826,0.612
3.218,3.218,0.656
2.034,4.721,0.382
2.954,2.954,0.841
2.738,5.658,0.359
1.552,7.576,0.201
2.475,4.395,0.357
0.846,9.59,0.092
2.113,5.54,0.577
1.504,6.472,0.144
2.995,2.995,0.548
2.599,2.599,0.462
3.275,3.683,0.624
3.957,4.235,0.793
1.72,1.831,0.754
2.932,2.985,0.912
3.778,3.778,0.732
2.415,4.318,0.442
3.116,3.116,0.759
3.589,4.951,0.532
3.235,3.235,0.721
3.597,3.687,0.704
3.178,3.186,0.424
2.793,2.793,0.828
0.643,5.454,0.082
0.957,6.648,0.131
3.654,3.694,0.695
2.809,3.199,0.451
2.588,2.651,0.682
2.252,3.461,0.251
3.391,3.792,0.594
1.276,7.78,0.203
3.645,3.656,0.671
3.175,6.62,0.374
3.307,3.327,0.783
3.386,3.386,0.736
3.52,3.846,0.634
1.603,4.26,0.23
4.066,4.15,0.774
2.829,3.04,0.485
3.442,3.442,0.566
1.005,10.104,0.103
3.525,4.232,0.682
2.198,2.198,0.923
2.098,2.098,0.883
2.144,5.439,0.303
3.775,3.775,0.817
2.997,3.414,0.364
2.182,2.534,0.408
4.021,4.053,0.747
4.025,4.041,0.703
3.611,4.167,0.598
2.949,5.487,0.651
2.408,5.047,0.472
2.785,3.147,0.7
3.174,3.174,0.946
3.491,3.604,0.751
1.139,7.463,0.172
2.306,2.581,0.568
2.424,3.443,0.307
3.162,3.468,0.812
3.243,3.243,0.696
4.047,4.575,0.553
2.86,2.935,0.658
3.87,4.293,0.531
4.399,4.399,0.81
3.308,3.308,0.61
3.493,3.603,0.639
3.236,3.236,0.832
2.141,2.141,0.86
2.881,4.441,0.391
3.046,3.046,0.675
3.826,3.892,0.733
2.823,3.038,0.564
2.728,2.728,0.736
0.986,9.377,0.179
3.143,3.255,0.694
4.345,6.883,0.46
3.496,3.496,0.623
3.192,3.213,0.771
3.506,3.526,0.603
3.347,5.009,0.558
4.119,4.209,0.462
2.952,3.061,0.584
2.869,2.924,0.54
4.07,5.759,0.476
2.715,2.715,0.586
3.525,3.828,0.661
1.932,5.781,0.3
2.675,3.217,0.553
3.418,3.418,0.771
2.741,3.007,0.466
3.738,3.738,0.704
3.252,3.252,0.686
3.419,3.497,0.653
1.904,5.605,0.212
2.658,2.658,0.615
2.379,2.461,0.625
1.599,4.738,0.233
3.171,3.171,0.49
4.214,4.523,0.68
2.365,2.531,0.817
1.739,4.478,0.308
2.242,2.458,0.622
4.637,5.026,0.608
2.34,2.479,0.421
2.172,2.406,0.386
0.442,6.322,0.056
3.036,4.876,0.477
2.769,4.447,0.469
1.675,4.494,0.286
3.337,3.337,0.689
3.205,4.679,0.443
3.67,3.688,0.747
2.996,4.899,0.402
1.897,2.731,0.618
2.325,2.396,0.823
3.326,3.889,0.489
3.751,4.537,0.688
1.968,1.968,0.81
2.06,4.359,0.336
3.039,4.66,0.553
2.613,4.51,0.315
3.522,3.522,0.617
2.934,5.26,0.329
2.454,4.127,0.324
1.796,4.143,0.328
1.031,8.828,0.111
2.272,2.635,0.621
2.986,2.986,0.759
0.554,8.859,0.089
2.778,2.778,0.675
2.846,5.516,0.513
3.589,3.702,0.646
1.921,4.016,0.37
3.075,3.108,0.752
3.521,4.361,0.56
1.335,8.245,0.322
2.255,2.255,0.704
2.623,2.623,0.833
3.051,3.57,0.399
2.192,4.661,0.292
2.501,7.513,0.403
3.116,4.066,0.498
3.643,3.643,0.762
2.814,2.814,0.693
4.343,4.479,0.643
3.727,4.478,0.577
1.43,3.011,0.163
4.906,4.983,0.681
2.295,3.092,0.294
2.825,2.899,0.656
2.739,2.739,0.823
2.861,3.122,0.545
2.778,2.824,0.743
3.12,3.12,0.709
3.477,3.477,0.764
2.895,4.52,0.544
2.949,2.949,0.618
2.555,2.819,0.548
3.559,3.559,0.84
2.868,2.932,0.78
0.768,8.48,0.098
0.53,9.32,0.103
3.803,3.803,0.76
2.648,2.648,0.794
2.756,4.025,0.382
3.488,3.488,0.783
1.984,2.65,0.582
1.852,6.999,0.376
4.094,4.223,0.533
2.463,2.463,0.582
2.685,2.791,0.907
3.768,3.914,0.689
2.791,2.791,0.804
2.404,2.625,0.432
3.538,3.63,0.878
4.252,4.701,0.584
2.27,2.33,0.875
3.118,3.118,0.422
2.368,2.368,0.851
3.582,5.009,0.545
2.092,7.962,0.347
2.899,3.576,0.482
3.701,3.701,0.979
3.424,3.581,0.853
2.643,2.643,0.733
2.119,2.155,0.787
1.533,9.252,0.176
2.57,2.57,0.798
4.409,4.58,0.742
2.76,2.76,0.61
2.586,2.685,0.613
2.201,2.359,0.655
3.44,3.866,0.755
3.286,3.286,0.798
3.302,3.302,0.792
1.47,8.411,0.18
3.164,3.164,0.803
2.933,2.933,0.367
2.938,2.938,0.785
3.861,3.87,0.784
3.516,3.852,0.677
5.686,5.891,0.81
2.551,4.488,0.477
3.827,4.334,0.566
2.558,6.354,0.442
2.362,2.779,0.336
4.674,4.674,0.588
4.442,4.568,0.708
3.809,3.809,0.703
1.995,6.43,0.531
2.966,5.024,0.495
2.575,5.516,0.332
3.004,3.004,0.652
3.065,3.065,0.783
2.795,2.795,0.827
3.618,4.086,0.693
3.66,3.678,0.749
3.288,3.288,0.417
4.008,4.083,0.7
4.007,4.391,0.678
3.354,3.354,0.707
1.531,5.075,0.204
2.406,2.406,0.752
3.755,3.755,0.822
3.547,3.547,0.639
2.658,3.115,0.847
2.462,2.462,0.9
3.154,3.154,0.86
2.475,2.877,0.536
1.115,6.929,0.148
2.955,2.955,0.804
3.411,3.506,0.699
0.987,6.956,0.183
3.956,4.026,0.682
2.661,2.661,0.712
3.717,3.717,0.81
2.09,2.456,0.501
4.191,4.757,0.768
3.14,3.685,0.463
1.885,3.666,0.25
2.293,2.293,0.537
2.112,7.25,0.346
5.287,5.499,0.704
2.852,2.852,0.788
2.305,5.773,0.37
3.645,3.645,0.407
4.443,4.554,0.707
2.419,2.736,0.646
2.242,2.307,0.643
2.793,2.793,0.796
3.566,3.566,0.84
2.118,2.118,0.912
3.206,3.206,0.617
2.794,3.964,0.584
2.629,2.629,0.632
1.753,6.297,0.214
3.126,3.146,0.773
2.614,2.614,0.912
2.401,2.424,0.887
3.272,4.265,0.567
3.603,3.603,0.736
2.075,2.813,0.732
2.26,2.272,0.681
2.815,3.982,0.31
2.462,2.517,0.853
2.81,2.944,0.613
4.173,4.183,0.82
2.726,2.916,0.472
0.479,9.878,0.163
2.849,4.114,0.45
3.571,3.571,0.699
3.547,3.787,0.473
2.617,2.617,0.7
3.316,4.941,0.433
4.004,4.702,0.508
4.91,4.91,0.869
2.375,6.47,0.519
1.875,6.948,0.368
2.268,3.283,0.335
3.865,4.613,0.625
3.785,4.155,0.525
3.108,4.077,0.545
1.874,1.874,0.812
3.233,3.233,0.783
1.905,3.914,0.444
2.049,3.336,0.394
3.565,3.565,0.739
3.258,3.28,0.681
2.648,2.648,0.847
2.189,2.228,0.694
2.297,2.738,0.581
3.461,3.461,0.756
1.027,8.043,0.194
3.137,3.215,0.578
2.903,3.099,0.703
1.064,9.988,0.103
4.514,4.649,0.837
2.994,3.339,0.801
1.872,2.517,0.378
4.163,4.163,0.771
3.431,3.431,0.613
2.458,2.458,0.673
1.607,5.537,0.358
4.306,4.546,0.481
2.931,2.931,0.633
2.599,3.461,0.541
3.296,3.296,0.534
2.957,2.957,0.72
2.731,2.731,0.731
1.794,6.689,0.189
2.524,6.071,0.315
3.698,3.698,0.752
3.433,3.433,0.898
1.276,8.455,0.135
1.404,6.608,0.225
2.912,5.274,0.38
2.666,2.666,0.9
2.292,2.292,0.755
3.389,3.389,0.955
1.545,2.533,0.426
3.025,4.338,0.502
2.544,7.459,0.441
3.136,3.136,0.676
3.021,3.021,0.688
2.572,3.537,0.481
3.318,3.329,0.802
3.682,4.589,0.484
3.625,3.625,0.53
3.781,3.79,0.781
3.229,3.256,0.622
0.65,10.361,0.098
2.931,4.503,0.471
2.803,2.803,0.663
0.512,11.296,0.092
1.992,4.267,0.404
2.745,2.888,0.715
4.069,4.28,0.723
3.002,4.636,0.488
3.12,3.301,0.573
2.945,2.945,0.913
2.978,2.978,0.767
2.877,2.877,0.61
2.998,2.998,0.554
4.459,4.459,0.922
3.888,3.888,0.796
2.806,2.806,0.835
3.813,4.442,0.717
2.081,4.625,0.684
2.801,2.801,0.36
4.73,5.229,0.521
2.423,2.57,0.525
2.442,2.442,0.935
2.433,5.117,0.351
2.618,3.266,0.356
3.642,5.887,0.517
3.568,3.568,0.752
3.686,3.686,0.731
2.928,3.507,0.428
3.595,3.595,0.629
3.097,3.097,0.41
4.55,4.586,0.712
1.884,1.918,0.838
3.609,3.609,0.642
3.896,3.896,0.651
2.273,2.273,0.815
1.37,7.453,0.213
1.462,5.254,0.182
0.531,6.242,0.099
3.72,3.72,0.664
3.385,4.256,0.567
2.579,2.579,0.921
3.161,3.161,0.543
2.872,2.872,0.681
2.333,3.051,0.251
2.621,2.73,0.497
3.265,4.762,0.414
3.654,3.654,0.779
2.507,3.292,0.482
4.072,4.072,0.798
4.035,4.083,0.758
3.839,3.839,0.734
2.226,4.972,0.303
2.697,4.846,0.572
3.806,3.806,0.739
2.676,2.676,0.583
2.96,3.036,0.383
2.978,2.978,0.839
2.516,3.213,0.401
2.92,4.43,0.387
0.484,8.766,0.071
3.083,3.16,0.497
3.273,3.273,0.572
3.278,3.278,0.713
2.741,2.741,0.732
3.403,3.766,0.724
3.984,3.984,0.672
2.947,3.185,0.551
1.991,2.027,0.517
4.506,4.54,0.688
4.438,5.596,0.664
0.919,8.66,0.25
3.147,4.412,0.539
4.501,4.501,0.739
2.966,2.966,0.731
3.296,3.713,0.663
3.648,3.657,0.78
2.943,4.454,0.802
4.597,4.597,0.684
2.263,4.117,0.404
1.835,5.624,0.237
2.016,2.138,0.669
3.461,3.461,0.487
2.771,4.117,0.572
2.45,2.45,0.545
0.939,6.872,0.256
2.961,3.041,0.487
4.99,5.078,0.778
3.831,3.831,0.747
3.013,3.013,0.87
3.058,3.058,0.685
3.224,3.224,0.806
2.786,2.786,0.628
2.574,2.574,0.923
3.791,4.093,0.522
2.201,6.564,0.315
2.88,2.976,0.872
2.185,6.045,0.291
3.23,5.019,0.333
2.05,3.801,0.509
1.951,2.127,0.62
2.449,2.449,0.761
2.85,3.01,0.535
3.626,3.626,0.802
3.306,3.306,0.689
4.318,4.959,0.589
1.18,7.515,0.166
1.935,4.173,0.234
3.249,3.249,0.726
2.815,2.87,0.498
3.186,3.186,0.697
3.884,4.139,0.718
4.237,4.343,0.619
3.012,3.012,0.821
1.803,6.024,0.297
2.39,4.895,0.404
3.494,3.494,0.753
2.99,2.99,0.795
1.898,1.942,0.87
2.244,2.244,0.603
0.82,7.175,0.178
2.864,2.864,0.854
1.186,5.281,0.177
4.11,4.11,0.851
1.933,8.349,0.239
3.877,4.151,0.85
4.333,4.428,0.648
2.643,2.933,0.554
2.638,3.276,0.553
3.52,3.53,0.643
1.333,9.439,0.127
3.494,3.494,0.647
3.267,3.267,0.84
4.206,4.499,0.657
3.443,3.443,0.677
3.647,3.679,0.754
1.074,4.73,0.133
3.859,3.934,0.515
2.603,2.989,0.553
1.925,5.67,0.288
3.214,3.282,0.463
3.494,3.494,0.63
4.4,4.615,0.583
3.646,5.159,0.365
4.381,4.381,0.712
2.92,2.92,0.404
2.347,2.347,0.595
3.323,4.04,0.628
3.091,3.735,0.462
4.806,5.067,0.772
2.162,2.162,0.892
3.56,3.56,0.729
3.102,3.102,0.601
3.177,3.177,0.526
2.934,2.953,0.468
1.846,4.332,0.324
3.498,3.595,0.572
3.14,3.14,0.813
2.995,4.335,0.605
1.836,1.836,0.885
3.888,4.66,0.712
1.704,6.459,0.288
4.235,4.253,0.744
1.764,3.394,0.279
2.297,5.479,0.313
0.843,9.032,0.09
3.74,3.74,0.628
4.976,5.189,0.516
3.778,3.778,0.703
3.549,5.518,0.496
2.429,3.311,0.504
1.925,5.548,0.246
2.995,2.995,0.782
3.219,3.219,0.555
3.879,4.955,0.648
1.178,7.24,0.218
2.923,2.923,0.666
2.072,5.133,0.273
3.168,3.168,0.676
3.612,5.034,0.66
3.795,3.965,0.564
3.55,3.55,0.637
4.077,4.193,0.73
3.25,3.25,0.704
2.06,5.931,0.251
2.601,2.601,0.773
3.904,3.904,0.584
3.984,3.984,0.755
2.69,2.69,0.887
4.488,4.488,0.644
2.615,2.615,0.948
3.144,3.682,0.579
3.971,3.971,0.818
1.145,5.504,0.157
3.212,3.212,0.595
2.861,2.993,0.683
1.973,3.27,0.491
3.36,3.858,0.746
3.551,3.551,0.597
2.902,3.317,0.514
3.005,3.077,0.774
4.119,4.119,0.664
3.111,4.87,0.556
4.477,4.598,0.518
3.631,3.874,0.548
4.202,4.202,0.748
2.878,2.878,0.781
2.578,2.578,0.607
5.04,5.075,0.762
2.266,2.441,0.548
2.436,2.546,0.757
2.668,4.282,0.275
3.04,3.04,0.678
2.741,2.741,0.526
2.022,6.382,0.18
3.345,3.345,0.922
2.962,2.962,0.841
4.167,4.167,0.824
2.103,2.281,0.773
2.81,2.81,0.713
4.509,4.516,0.757
3.025,3.025,0.635
3.642,5.634,0.48
3.359,3.359,0.854
2.207,2.226,0.813
2.637,2.881,0.562
3.323,3.35,0.575
2.309,6.953,0.182
2.503,2.503,0.541
4.403,4.403,0.648
3.229,3.352,0.682
2.247,4.391,0.254
4.602,4.622,0.645
1.117,5.807,0.192
3.422,3.422,0.594
2.612,2.612,0.621
3.17,3.813,0.386
3.694,4.223,0.707
4.241,4.241,0.62
3.464,3.705,0.698
3.044,3.044,0.675
2.085,7.106,0.28
2.769,2.835,0.735
3.178,3.178,0.685
4.307,5.025,0.582
3.91,5.305,0.405
3.323,4.304,0.399
3.551,3.551,0.877
2.323,4.381,0.464
2.09,4.391,0.713
2.692,2.692,0.547
0.962,9.476,0.175
3.491,3.491,0.795
3.248,4.317,0.457
2.374,2.374,0.642
2.86,2.86,0.753
3.334,3.334,0.722
4.211,4.899,0.478
4.283,4.319,0.844
3.075,3.45,0.546
3.353,5.474,0.384
2.197,2.382,0.308
3.997,4.141,0.595
4.367,4.542,0.765
0.912,8.013,0.2
3.337,3.337,0.841
2.528,7.519,0.278
2.581,2.581,0.818
2.163,2.163,0.933
3.989,4.081,0.72
2.469,2.846,0.582
4.297,4.349,0.666
3.427,3.696,0.767
3.191,3.191,0.523
3.983,4.007,0.609
1.815,6.334,0.372
3.18,3.18,0.865
2.932,2.932,0.617
0.896,9.237,0.19
2.504,2.504,0.481
4.829,4.942,0.712
2.296,4.551,0.311
2.728,3.777,0.533
2.866,3.358,0.544
0.503,9.385,0.078
1.955,4.887,0.529
3.33,3.354,0.87
3.635,3.635,0.64
3.936,3.936,0.747
2.591,2.591,0.708
3.109,3.392,0.428
3.002,3.002,0.766
0.551,8.987,0.058
3.303,3.303,0.751
1.471,9.818,0.155
2.202,2.293,0.658
2.619,3.721,0.527
4.582,4.582,0.478
2.977,2.977,0.597
1.957,8.522,0.203
0.618,10.778,0.088
3.641,3.641,0.86
1.628,4.862,0.256
2.575,4.593,0.643
3.835,3.835,0.638
5.034,5.156,0.688
3.445,3.873,0.653
3.602,3.743,0.475
3.228,3.465,0.658
1.565,6.761,0.142
2.745,2.745,0.428
3.218,3.218,0.623
3.074,3.074,0.756
2.49,2.534,0.824
3.162,3.162,0.482
1.842,7.576,0.309
2.269,2.269,0.892
3.014,3.014,0.756
1.679,7.085,0.464
2.441,6.727,0.37
3.38,3.38,0.845
2.376,3.712,0.609
1.08,6.449,0.168
3.442,3.442,0.511
1.829,1.936,0.892
3.125,3.125,0.624
2.783,3.008,0.574
2.546,2.771,0.623
3.107,3.107,0.556
2.777,5.3,0.368
1.371,5.906,0.231
2.242,2.242,0.658
2.35,2.487,0.786
4.674,4.674,0.679
2.991,2.991,0.666
3.344,3.377,0.791
2.866,2.866,0.705
4.298,5.061,0.526
2.76,3.731,0.377
3.054,3.054,0.654
2.568,3.495,0.559
0.964,5.828,0.206
2.473,2.51,0.784
2.344,2.344,0.812
2.926,2.926,0.835
2.677,2.677,0.583
3.502,3.502,0.765
3.011,3.011,0.728
1.828,1.828,0.749
3.829,3.829,0.786
3.82,3.82,0.736
3.414,3.465,0.863
2.817,2.983,0.659
2.464,2.719,0.519
2.805,2.961,0.623
3.071,3.543,0.504
1.788,1.788,0.287
3.146,5.19,0.388
2.533,2.573,0.856
3.447,3.447,0.864
3.896,3.896,0.667
4.411,4.502,0.649
2.829,2.829,0.836
2.812,2.812,0.625
3.609,3.644,0.534
2.943,6.82,0.531
4.125,4.125,0.772
1.712,5.37,0.173
2.802,2.802,0.638
2.563,2.563,0.807
2.114,5.726,0.304
3.238,3.238,0.55
3.455,3.529,0.378
0.533,9.699,0.049
2.583,3.523,0.592
2.807,2.807,0.571
4.52,5.319,0.61
4.2,4.438,0.725
3.043,4.284,0.493
2.335,2.739,0.713
1.454,8.283,0.222
3.283,3.453,0.65
2.438,4.844,0.376
3.665,3.972,0.578
3.168,3.168,0.689
3.939,5.109,0.566
3.013,3.788,0.59
2.352,2.352,0.496
3.923,4.036,0.513
3.474,3.518,0.529
2.01,6.719,0.4
2.0,6.181,0.222
4.169,4.312,0.748
1.985,1.985,0.722
1.197,3.91,0.282
3.807,4.074,0.497
2.657,2.657,0.913
3.636,3.636,0.814
3.117,3.117,0.638
2.897,3.504,0.561
1.632,7.558,0.209
3.348,4.402,0.525
2.41,2.468,0.802
0.865,6.361,0.121
1.352,9.127,0.147
3.159,3.159,0.664
3.597,4.129,0.539
2.735,2.735,0.545
2.266,2.266,0.797
3.921,3.921,0.552
3.18,3.18,0.642
2.19,2.242,0.857
1.691,2.806,0.284
3.533,3.533,0.737
1.829,2.627,0.489
1.394,4.51,0.161
3.81,3.81,0.739
3.377,3.683,0.698
2.153,3.422,0.359
3.547,3.547,0.643
1.838,4.143,0.267
4.828,4.868,0.603
1.14,4.388,0.132
1.94,3.646,0.315
2.983,3.304,0.603
2.569,2.802,0.533
2.703,2.703,0.723
4.443,4.475,0.809
2.586,2.586,0.86
3.749,3.821,0.76
1.828,5.471,0.266
3.038,3.038,0.656
1.159,8.051,0.271
2.266,2.375,0.686
4.1,4.461,0.512
